id,prefecture_id,city_en,city_ja,special_district_ja
27108,27,"Taishō-ku, Osaka",大阪市,大正区
27109,27,"Tennōji-ku, Osaka",大阪市,天王寺区
27111,27,"Naniwa-ku, Osaka",大阪市,浪速区
27113,27,"Nishiyodogawa-ku, Osaka",大阪市,西淀川区
27114,27,"Higashiyodogawa-ku, Osaka",大阪市,東淀川区
27115,27,"Higashinari-ku, Osaka",大阪市,東成区
27116,27,"Ikuno-ku, Osaka",大阪市,生野区
27117,27,"Asahi-ku, Osaka",大阪市,旭区
27118,27,"Jōtō-ku, Osaka",大阪市,城東区
27119,27,"Abeno-ku, Osaka",大阪市,阿倍野区
27120,27,"Sumiyoshi-ku, Osaka",大阪市,住吉区
27121,27,"Higashisumiyoshi-ku, Osaka",大阪市,東住吉区
27122,27,"Nishinari-ku, Osaka",大阪市,西成区
27123,27,"Yodogawa-ku, Osaka",大阪市,淀川区
27124,27,"Tsurumi-ku, Osaka",大阪市,鶴見区
27125,27,"Suminoe-ku, Osaka",大阪市,住之江区
27126,27,"Hirano-ku, Osaka",大阪市,平野区
27127,27,"Kita-ku, Osaka",大阪市,北区
27128,27,"Chūō-ku, Osaka",大阪市,中央区
27140,27,Sakai,堺市,
27141,27,"Sakai-ku, Sakai",堺市,堺区
27142,27,"Naka-ku, Sakai",堺市,中区
27143,27,"Higashi-ku, Sakai",堺市,東区
27144,27,"Nishi-ku, Sakai",堺市,西区
27145,27,"Minami-ku, Sakai",堺市,南区
27146,27,"Kita-ku, Sakai",堺市,北区
27147,27,"Mihara-ku, Sakai",堺市,美原区
27202,27,"Kishiwada, Osaka",岸和田市,
27203,27,Toyonaka,豊中市,
27204,27,"Ikeda, Osaka",池田市,
27205,27,Suita,吹田市,
27206,27,Izumiōtsu,泉大津市,
27207,27,Takatsuki,高槻市,
27208,27,"Kaizuka, Osaka",貝塚市,
27209,27,"Moriguchi, Osaka",守口市,
27210,27,Hirakata,枚方市,
27211,27,"Ibaraki, Osaka",茨木市,
27212,27,"Yao, Osaka",八尾市,
27213,27,Izumisano,泉佐野市,
27214,27,Tondabayashi,富田林市,
27215,27,"Neyagawa, Osaka",寝屋川市,
27216,27,Kawachinagano,河内長野市,
27217,27,Matsubara,松原市,
27218,27,"Daitō, Osaka",大東市,
27219,27,"Izumi, Osaka",和泉市,
27220,27,Minoh,箕面市,
27221,27,Kashiwara,柏原市,
27222,27,Habikino,羽曳野市,
27223,27,"Kadoma, Osaka",門真市,
27224,27,"Settsu, Osaka",摂津市,
27225,27,"Takaishi, Osaka",高石市,
27226,27,Fujiidera,藤井寺市,
27227,27,Higashiōsaka,東大阪市,
27228,27,"Sennan, Osaka",泉南市,
27229,27,Shijōnawate,四條畷市,
27230,27,Katano,交野市,
27231,27,Ōsakasayama,大阪狭山市,
27232,27,"Hannan, Osaka",阪南市,
27301,27,"Shimamoto, Osaka",島本町,
27321,27,"Toyono, Osaka",豊能町,
27322,27,"Nose, Osaka",能勢町,
27341,27,"Tadaoka, Osaka",忠岡町,
27361,27,"Kumatori, Osaka",熊取町,
27362,27,"Tajiri, Osaka",田尻町,
27366,27,"Misaki, Osaka",岬町,
27381,27,"Taishi, Osaka",太子町,
27382,27,"Kanan, Osaka",河南町,
27383,27,Chihayaakasaka,千早赤阪村,
28100,28,Kobe,神戸市,
28101,28,"Higashinada-ku, Kobe",神戸市,東灘区
28102,28,"Nada-ku, Kobe",神戸市,灘区
28105,28,"Hyōgo-ku, Kobe",神戸市,兵庫区
28106,28,"Nagata-ku, Kobe",神戸市,長田区
28107,28,"Suma-ku, Kobe",神戸市,須磨区
28108,28,"Tarumi-ku, Kobe",神戸市,垂水区
28109,28,"Kita-ku, Kobe",神戸市,北区
28110,28,"Chūō-ku, Kobe",神戸市,中央区
28111,28,"Nishi-ku, Kobe",神戸市,西区
28201,28,Himeji,姫路市,
28202,28,Amagasaki,尼崎市,
28203,28,"Akashi, Hyōgo",明石市,
28204,28,Nishinomiya,西宮市,
28205,28,"Sumoto, Hyōgo",洲本市,
28206,28,"Ashiya, Hyōgo",芦屋市,
28207,28,Itami,伊丹市,
28208,28,"Aioi, Hyōgo",相生市,
28209,28,"Toyooka, Hyōgo",豊岡市,
28210,28,"Kakogawa, Hyōgo",加古川市,
28212,28,"Akō, Hyōgo",赤穂市,
28213,28,"Nishiwaki, Hyōgo",西脇市,
28214,28,"Takarazuka, Hyōgo",宝塚市,
28215,28,"Miki, Hyōgo",三木市,
28216,28,"Takasago, Hyōgo",高砂市,
28217,28,"Kawanishi, Hyōgo",川西市,
28218,28,"Ono, Hyōgo",小野市,
28219,28,"Sanda, Hyōgo",三田市,
28220,28,"Kasai, Hyōgo",加西市,
28221,28,Tamba-Sasayama,丹波篠山市,
28222,28,"Yabu, Hyōgo",養父市,
28223,28,"Tamba, Hyōgo",丹波市,
28224,28,Minamiawaji,南あわじ市,
28225,28,"Asago, Hyōgo",朝来市,
28226,28,"Awaji, Hyōgo",淡路市,
28227,28,"Shisō, Hyōgo",宍粟市,
28228,28,"Katō, Hyōgo",加東市,
28229,28,"Tatsuno, Hyōgo",たつの市,
28301,28,"Inagawa, Hyōgo",猪名川町,
28365,28,"Taka, Hyōgo",多可町,
28381,28,"Inami, Hyōgo",稲美町,
28382,28,"Harima, Hyōgo",播磨町,
28442,28,"Ichikawa, Hyōgo",市川町,
28443,28,"Fukusaki, Hyōgo",福崎町,
28446,28,"Kamikawa, Hyōgo",神河町,
28464,28,"Taishi, Hyōgo",太子町,
28481,28,"Kamigōri, Hyōgo",上郡町,
28501,28,"Sayō, Hyōgo",佐用町,
28585,28,"Kami, Hyōgo (Mikata)",香美町,
28586,28,"Shin'onsen, Hyōgo",新温泉町,
29201,29,Nara (city),奈良市,
29202,29,"Yamatotakada, Nara",大和高田市,
29203,29,Yamatokōriyama,大和郡山市,
29204,29,"Tenri, Nara",天理市,
29205,29,"Kashihara, Nara",橿原市,
29206,29,"Sakurai, Nara",桜井市,
29207,29,"Gojō, Nara",五條市,
29208,29,"Gose, Nara",御所市,
29209,29,"Ikoma, Nara",生駒市,
29210,29,"Kashiba, Nara",香芝市,
29211,29,"Katsuragi, Nara",葛城市,
29212,29,"Uda, Nara",宇陀市,
29322,29,Yamazoe,山添村,
29342,29,"Heguri, Nara",平群町,
29343,29,"Sangō, Nara",三郷町,
29344,29,"Ikaruga, Nara",斑鳩町,
29345,29,"Ando, Nara",安堵町,
29361,29,"Kawanishi, Nara",川西町,
29362,29,"Miyake, Nara",三宅町,
29363,29,"Tawaramoto, Nara",田原本町,
29385,29,"Soni, Nara",曽爾村,
29386,29,"Mitsue, Nara",御杖村,
29401,29,"Takatori, Nara",高取町,
29402,29,"Asuka, Nara",明日香村,
29424,29,"Kanmaki, Nara",上牧町,
29425,29,"Ōji, Nara",王寺町,
29426,29,"Kōryō, Nara",広陵町,
29427,29,"Kawai, Nara",河合町,
29441,29,"Yoshino, Nara",吉野町,
29442,29,"Ōyodo, Nara",大淀町,
29443,29,"Shimoichi, Nara",下市町,
29444,29,"Kurotaki, Nara",黒滝村,
29446,29,"Tenkawa, Nara",天川村,
29447,29,"Nosegawa, Nara",野迫川村,
29449,29,Totsukawa,十津川村,
29450,29,"Shimokitayama, Nara",下北山村,
29451,29,Kamikitayama,上北山村,
29452,29,"Kawakami, Nara",川上村,
29453,29,"Higashiyoshino, Nara",東吉野村,
30201,30,Wakayama (city),和歌山市,
30202,30,"Kainan, Wakayama",海南市,
30203,30,"Hashimoto, Wakayama",橋本市,
30204,30,"Arida, Wakayama",有田市,
30205,30,"Gobō, Wakayama",御坊市,
30206,30,"Tanabe, Wakayama",田辺市,
30207,30,"Shingū, Wakayama",新宮市,
30208,30,"Kinokawa, Wakayama",紀の川市,
30209,30,"Iwade, Wakayama",岩出市,
30304,30,"Kimino, Wakayama",紀美野町,
30341,30,"Katsuragi, Wakayama",かつらぎ町,
30343,30,Kudoyama,九度山町,
30344,30,"Kōya, Wakayama",高野町,
30361,30,"Yuasa, Wakayama",湯浅町,
30362,30,"Hirogawa, Wakayama",広川町,
30366,30,"Aridagawa, Wakayama",有田川町,
30381,30,"Mihama, Wakayama",美浜町,
30382,30,"Hidaka, Wakayama",日高町,
30383,30,"Yura, Wakayama",由良町,
30390,30,"Inami, Wakayama",印南町,
30391,30,"Minabe, Wakayama",みなべ町,
30392,30,"Hidakagawa, Wakayama",日高川町,
30401,30,"Shirahama, Wakayama",白浜町,
30404,30,"Kamitonda, Wakayama",上富田町,
30406,30,"Susami, Wakayama",すさみ町,
30421,30,Nachikatsuura,那智勝浦町,
30422,30,"Taiji, Wakayama",太地町,
30424,30,"Kozagawa, Wakayama",古座川町,
30427,30,"Kitayama, Wakayama",北山村,
30428,30,"Kushimoto, Wakayama",串本町,
31201,31,Tottori (city),鳥取市,
31202,31,Yonago,米子市,
31203,31,"Kurayoshi, Tottori",倉吉市,
31204,31,"Sakaiminato, Tottori",境港市,
31302,31,"Iwami, Tottori",岩美町,
31325,31,"Wakasa, Tottori",若桜町,
31328,31,"Chizu, Tottori",智頭町,
31329,31,Yazu,八頭町,
31364,31,"Misasa, Tottori",三朝町,
31370,31,"Yurihama, Tottori",湯梨浜町,
31371,31,"Kotoura, Tottori",琴浦町,
31372,31,"Hokuei, Tottori",北栄町,
31384,31,"Hiezu, Tottori",日吉津村,
31386,31,"Daisen, Tottori",大山町,
31389,31,"Nanbu, Tottori",南部町,
31390,31,"Hōki, Tottori",伯耆町,
31401,31,"Nichinan, Tottori",日南町,
31402,31,"Hino, Tottori",日野町,
31403,31,"Kōfu, Tottori",江府町,
32201,32,Matsue,松江市,
32202,32,"Hamada, Shimane",浜田市,
32203,32,"Izumo, Shimane",出雲市,
32204,32,"Masuda, Shimane",益田市,
32205,32,"Ōda, Shimane",大田市,
32206,32,"Yasugi, Shimane",安来市,
32207,32,"Gōtsu, Shimane",江津市,
32209,32,Unnan,雲南市,
32343,32,Okuizumo,奥出雲町,
32386,32,"Iinan, Shimane",飯南町,
32441,32,"Kawamoto, Shimane",川本町,
32448,32,"Misato, Shimane",美郷町,
32449,32,"Ōnan, Shimane",邑南町,
32501,32,"Tsuwano, Shimane",津和野町,
32505,32,"Yoshika, Shimane",吉賀町,
32525,32,"Ama, Shimane",海士町,
32526,32,"Nishinoshima, Shimane",西ノ島町,
32527,32,"Chibu, Shimane",知夫村,
32528,32,"Okinoshima, Shimane",隠岐の島町,
33100,33,Okayama,岡山市,
33101,33,"Kita-ku, Okayama",岡山市,北区
33102,33,"Naka-ku, Okayama",岡山市,中区
33103,33,"Higashi-ku, Okayama",岡山市,東区
33104,33,"Minami-ku, Okayama",岡山市,南区
33202,33,Kurashiki,倉敷市,
33203,33,Tsuyama,津山市,
33204,33,Tamano,玉野市,
33205,33,Kasaoka,笠岡市,
33207,33,Ibara,井原市,
33208,33,Sōja,総社市,
33209,33,"Takahashi, Okayama",高梁市,
33210,33,Niimi,新見市,
33211,33,"Bizen, Okayama",備前市,
33212,33,"Setouchi, Okayama",瀬戸内市,
33213,33,Akaiwa,赤磐市,
33214,33,Maniwa,真庭市,
33215,33,"Mimasaka, Okayama",美作市,
33216,33,Asakuchi,浅口市,
33346,33,"Wake, Okayama",和気町,
33423,33,Hayashima,早島町,
33445,33,Satoshō,里庄町,
33461,33,"Yakage, Okayama",矢掛町,
33586,33,"Shinjō, Okayama",新庄村,
33606,33,Kagamino,鏡野町,
33622,33,Shōō,勝央町,
33623,33,"Nagi, Okayama",奈義町,
33643,33,Nishiawakura,西粟倉村,
33663,33,Kumenan,久米南町,
33666,33,"Misaki, Okayama",美咲町,
33681,33,Kibichūō,吉備中央町,
34100,34,Hiroshima,広島市,
34101,34,"Naka-ku, Hiroshima",広島市,中区
34102,34,"Higashi-ku, Hiroshima",広島市,東区
34103,34,"Minami-ku, Hiroshima",広島市,南区
34104,34,"Nishi-ku, Hiroshima",広島市,西区
34105,34,"Asaminami-ku, Hiroshima",広島市,安佐南区
34106,34,"Asakita-ku, Hiroshima",広島市,安佐北区
34107,34,"Aki-ku, Hiroshima",広島市,安芸区
34108,34,"Saeki-ku, Hiroshima",広島市,佐伯区
34202,34,"Kure, Hiroshima",呉市,
34203,34,"Takehara, Hiroshima",竹原市,
34204,34,"Mihara, Hiroshima",三原市,
34205,34,Onomichi,尾道市,
34207,34,"Fukuyama, Hiroshima",福山市,
34208,34,"Fuchū, Hiroshima",府中市,
34209,34,"Miyoshi, Hiroshima",三次市,
34210,34,Shōbara,庄原市,
34211,34,"Ōtake, Hiroshima",大竹市,
34212,34,Higashihiroshima,東広島市,
34213,34,Hatsukaichi,廿日市市,
34214,34,Akitakata,安芸高田市,
34215,34,"Etajima, Hiroshima",江田島市,
34302,34,"Fuchū, Hiroshima (town)",府中町,
34304,34,"Kaita, Hiroshima",海田町,
34307,34,"Kumano, Hiroshima",熊野町,
34309,34,"Saka, Hiroshima",坂町,
34368,34,"Akiōta, Hiroshima",安芸太田町,
34369,34,"Kitahiroshima, Hiroshima",北広島町,
34431,34,"Ōsakikamijima, Hiroshima",大崎上島町,
34462,34,"Sera, Hiroshima",世羅町,
34545,34,"Jinsekikōgen, Hiroshima",神石高原町,
35201,35,Shimonoseki,下関市,
35202,35,"Ube, Yamaguchi",宇部市,
35203,35,Yamaguchi (city),山口市,
35204,35,"Hagi, Yamaguchi",萩市,
35206,35,Hōfu,防府市,
35207,35,Kudamatsu,下松市,
35208,35,Iwakuni,岩国市,
35210,35,"Hikari, Yamaguchi",光市,
35211,35,"Nagato, Yamaguchi",長門市,
35212,35,"Yanai, Yamaguchi",柳井市,
35213,35,"Mine, Yamaguchi",美祢市,
35215,35,Shūnan,周南市,
35216,35,San'yō-Onoda,山陽小野田市,
35305,35,Suō-Ōshima,周防大島町,
35321,35,"Waki, Yamaguchi",和木町,
35341,35,Kaminoseki,上関町,
35343,35,Tabuse,田布施町,
35344,35,Hirao,平生町,
35502,35,"Abu, Yamaguchi",阿武町,
36201,36,Tokushima (city),徳島市,
36202,36,"Naruto, Tokushima",鳴門市,
36203,36,"Komatsushima, Tokushima",小松島市,
36204,36,"Anan, Tokushima",阿南市,
36205,36,"Yoshinogawa, Tokushima",吉野川市,
36206,36,"Awa, Tokushima",阿波市,
36207,36,"Mima, Tokushima",美馬市,
36208,36,"Miyoshi, Tokushima",三好市,
36301,36,"Katsuura, Tokushima",勝浦町,
36302,36,"Kamikatsu, Tokushima",上勝町,
36321,36,"Sanagōchi, Tokushima",佐那河内村,
36341,36,"Ishii, Tokushima",石井町,
36342,36,"Kamiyama, Tokushima",神山町,
36368,36,"Naka, Tokushima",那賀町,
36383,36,"Mugi, Tokushima",牟岐町,
36387,36,"Minami, Tokushima",美波町,
36388,36,"Kaiyō, Tokushima",海陽町,
36401,36,"Matsushige, Tokushima",松茂町,
36402,36,"Kitajima, Tokushima",北島町,
36403,36,"Aizumi, Tokushima",藍住町,
36404,36,"Itano, Tokushima",板野町,
36405,36,"Kamiita, Tokushima",上板町,
36468,36,"Tsurugi, Tokushima",つるぎ町,
36489,36,Higashimiyoshi,東みよし町,
37201,37,Takamatsu,高松市,
37202,37,"Marugame, Kagawa",丸亀市,
37203,37,"Sakaide, Kagawa",坂出市,
37204,37,"Zentsūji, Kagawa",善通寺市,
37205,37,"Kan'onji, Kagawa",観音寺市,
37206,37,"Sanuki, Kagawa",さぬき市,
37207,37,"Higashikagawa, Kagawa",東かがわ市,
37208,37,"Mitoyo, Kagawa",三豊市,
37322,37,"Tonoshō, Kagawa",土庄町,
37324,37,"Shōdoshima, Kagawa",小豆島町,
37341,37,"Miki, Kagawa",三木町,
37364,37,"Naoshima, Kagawa",直島町,
37386,37,Utazu,宇多津町,
37387,37,"Ayagawa, Kagawa",綾川町,
37403,37,"Kotohira, Kagawa",琴平町,
37404,37,"Tadotsu, Kagawa",多度津町,
37406,37,"Mannō, Kagawa",まんのう町,
38201,38,Matsuyama,松山市,
38202,38,"Imabari, Ehime",今治市,
38203,38,"Uwajima, Ehime",宇和島市,
38204,38,Yawatahama,八幡浜市,
38205,38,Niihama,新居浜市,
38206,38,"Saijō, Ehime",西条市,
38207,38,"Ōzu, Ehime",大洲市,
38210,38,"Iyo, Ehime",伊予市,
38213,38,Shikokuchūō,四国中央市,
38214,38,"Seiyo, Ehime",西予市,
38215,38,"Tōon, Ehime",東温市,
38356,38,"Kamijima, Ehime",上島町,
38386,38,"Kumakōgen, Ehime",久万高原町,
38401,38,"Masaki, Ehime",松前町,
38402,38,"Tobe, Ehime",砥部町,
38422,38,"Uchiko, Ehime",内子町,
38442,38,Ikata,伊方町,
38484,38,"Matsuno, Ehime",松野町,
38488,38,"Kihoku, Ehime",鬼北町,
38506,38,"Ainan, Ehime",愛南町,
39201,39,"Kōchi, Kōchi",高知市,
39202,39,"Muroto, Kōchi",室戸市,
39203,39,"Aki, Kōchi",安芸市,
39204,39,"Nankoku, Kōchi",南国市,
39205,39,"Tosa, Kōchi",土佐市,
39206,39,"Susaki, Kōchi",須崎市,
39208,39,"Sukumo, Kōchi",宿毛市,
39209,39,"Tosashimizu, Kōchi",土佐清水市,
39210,39,"Shimanto, Kōchi (city)",四万十市,
39211,39,"Kōnan, Kōchi",香南市,
39212,39,"Kami, Kōchi",香美市,
39301,39,"Tōyō, Kōchi",東洋町,
39302,39,"Nahari, Kōchi",奈半利町,
39303,39,"Tano, Kōchi",田野町,
39304,39,"Yasuda, Kōchi",安田町,
39305,39,"Kitagawa, Kōchi",北川村,
39306,39,"Umaji, Kōchi",馬路村,
39307,39,"Geisei, Kōchi",芸西村,
39341,39,"Motoyama, Kōchi",本山町,
39344,39,"Ōtoyo, Kōchi",大豊町,
39363,39,"Tosa, Kōchi (town)",土佐町,
39364,39,"Ōkawa, Kōchi",大川村,
39386,39,"Ino, Kōchi",いの町,
39387,39,Niyodogawa,仁淀川町,
39401,39,Nakatosa,中土佐町,
39402,39,"Sakawa, Kōchi",佐川町,
39403,39,"Ochi, Kōchi",越知町,
39405,39,Yusuhara,梼原町,
39410,39,"Hidaka, Kōchi",日高村,
39411,39,"Tsuno, Kōchi",津野町,
39412,39,"Shimanto, Kōchi (town)",四万十町,
39424,39,"Ōtsuki, Kōchi",大月町,
39427,39,"Mihara, Kōchi",三原村,
39428,39,"Kuroshio, Kōchi",黒潮町,
40100,40,Kitakyushu,北九州市,
40101,40,"Moji-ku, Kitakyūshū",北九州市,門司区
40103,40,"Wakamatsu-ku, Kitakyūshū",北九州市,若松区
40105,40,"Tobata-ku, Kitakyūshū",北九州市,戸畑区
40106,40,"Kokurakita-ku, Kitakyūshū",北九州市,小倉北区
40107,40,"Kokuraminami-ku, Kitakyūshū",北九州市,小倉南区
40108,40,"Yahatahigashi-ku, Kitakyūshū",北九州市,八幡東区
40109,40,"Yahatanishi-ku, Kitakyūshū",北九州市,八幡西区
40130,40,Fukuoka,福岡市,
40131,40,"Higashi-ku, Fukuoka",福岡市,東区
40132,40,"Hakata-ku, Fukuoka",福岡市,博多区
40133,40,"Chūō-ku, Fukuoka",福岡市,中央区
40134,40,"Minami-ku, Fukuoka",福岡市,南区
40135,40,"Nishi-ku, Fukuoka",福岡市,西区
40136,40,"Jōnan-ku, Fukuoka",福岡市,城南区
40137,40,"Sawara-ku, Fukuoka",福岡市,早良区
40202,40,"Ōmuta, Fukuoka",大牟田市,
40203,40,Kurume,久留米市,
40204,40,"Nōgata, Fukuoka",直方市,
40205,40,"Iizuka, Fukuoka",飯塚市,
40206,40,"Tagawa, Fukuoka",田川市,
40207,40,"Yanagawa, Fukuoka",柳川市,
40210,40,Yame,八女市,
40211,40,"Chikugo, Fukuoka",筑後市,
40212,40,"Ōkawa, Fukuoka",大川市,
40213,40,"Yukuhashi, Fukuoka",行橋市,
40214,40,"Buzen, Fukuoka",豊前市,
40215,40,"Nakama, Fukuoka",中間市,
40216,40,"Ogōri, Fukuoka",小郡市,
40217,40,"Chikushino, Fukuoka",筑紫野市,
40218,40,"Kasuga, Fukuoka",春日市,
40219,40,Ōnojō,大野城市,
40220,40,"Munakata, Fukuoka",宗像市,
40221,40,"Dazaifu, Fukuoka",太宰府市,
40223,40,"Koga, Fukuoka",古賀市,
40224,40,"Fukutsu, Fukuoka",福津市,
40225,40,"Ukiha, Fukuoka",うきは市,
40226,40,Miyawaka,宮若市,
40227,40,"Kama, Fukuoka",嘉麻市,
40228,40,"Asakura, Fukuoka",朝倉市,
40229,40,"Miyama, Fukuoka",みやま市,
40230,40,"Itoshima, Fukuoka",糸島市,
40231,40,"Nakagawa, Fukuoka",那珂川市,
40341,40,"Umi, Fukuoka",宇美町,
40342,40,"Sasaguri, Fukuoka",篠栗町,
40343,40,"Shime, Fukuoka",志免町,
40344,40,"Sue, Fukuoka",須恵町,
40345,40,"Shingū, Fukuoka",新宮町,
40348,40,"Hisayama, Fukuoka",久山町,
40349,40,"Kasuya, Fukuoka",粕屋町,
40381,40,"Ashiya, Fukuoka",芦屋町,
40382,40,"Mizumaki, Fukuoka",水巻町,
40383,40,"Okagaki, Fukuoka",岡垣町,
40384,40,"Onga, Fukuoka",遠賀町,
40401,40,"Kotake, Fukuoka",小竹町,
40402,40,"Kurate, Fukuoka",鞍手町,
40421,40,"Keisen, Fukuoka",桂川町,
40447,40,"Chikuzen, Fukuoka",筑前町,
40448,40,"Tōhō, Fukuoka",東峰村,
40503,40,"Tachiarai, Fukuoka",大刀洗町,
40522,40,"Ōki, Fukuoka",大木町,
40544,40,"Hirokawa, Fukuoka",広川町,
40601,40,"Kawara, Fukuoka",香春町,
40602,40,"Soeda, Fukuoka",添田町,
40604,40,"Itoda, Fukuoka",糸田町,
40605,40,"Kawasaki, Fukuoka",川崎町,
40608,40,"Ōtō, Fukuoka",大任町,
40609,40,"Aka, Fukuoka",赤村,
40610,40,"Fukuchi, Fukuoka",福智町,
40621,40,"Kanda, Fukuoka",苅田町,
40625,40,"Miyako, Fukuoka",みやこ町,
40642,40,"Yoshitomi, Fukuoka",吉富町,
40646,40,"Kōge, Fukuoka",上毛町,
40647,40,"Chikujō, Fukuoka",築上町,
41201,41,Saga (city),佐賀市,
41202,41,"Karatsu, Saga",唐津市,
41203,41,"Tosu, Saga",鳥栖市,
41204,41,"Taku, Saga",多久市,
41205,41,"Imari, Saga",伊万里市,
41206,41,"Takeo, Saga",武雄市,
41207,41,"Kashima, Saga",鹿島市,
41208,41,"Ogi, Saga",小城市,
41209,41,"Ureshino, Saga",嬉野市,
41210,41,"Kanzaki, Saga",神埼市,
41327,41,"Yoshinogari, Saga",吉野ヶ里町,
41341,41,"Kiyama, Saga",基山町,
41345,41,"Kamimine, Saga",上峰町,
41346,41,"Miyaki, Saga",みやき町,
41387,41,"Genkai, Saga",玄海町,
41401,41,"Arita, Saga",有田町,
41423,41,"Ōmachi, Saga",大町町,
41424,41,"Kōhoku, Saga",江北町,
41425,41,"Shiroishi, Saga",白石町,
41441,41,"Tara, Saga",太良町,
42201,42,Nagasaki,長崎市,
42202,42,Sasebo,佐世保市,
42203,42,"Shimabara, Nagasaki",島原市,
42204,42,"Isahaya, Nagasaki",諫早市,
42205,42,"Ōmura, Nagasaki",大村市,
42207,42,"Hirado, Nagasaki",平戸市,
42208,42,"Matsuura, Nagasaki",松浦市,
42209,42,"Tsushima, Nagasaki",対馬市,
42210,42,"Iki, Nagasaki",壱岐市,
42211,42,"Gotō, Nagasaki",五島市,
42212,42,"Saikai, Nagasaki",西海市,
42213,42,"Unzen, Nagasaki",雲仙市,
42214,42,Minamishimabara,南島原市,
42307,42,"Nagayo, Nagasaki",長与町,
42308,42,"Togitsu, Nagasaki",時津町,
42321,42,"Higashisonogi, Nagasaki",東彼杵町,
42322,42,"Kawatana, Nagasaki",川棚町,
42323,42,"Hasami, Nagasaki",波佐見町,
42383,42,"Ojika, Nagasaki",小値賀町,
42391,42,"Saza, Nagasaki",佐々町,
42411,42,Shin-Kamigotō,新上五島町,
43100,43,Kumamoto,熊本市,
43101,43,"Chūō-ku, Kumamoto",熊本市,中央区
43102,43,"Higashi-ku, Kumamoto",熊本市,東区
43103,43,"Nishi-ku, Kumamoto",熊本市,西区
43104,43,"Minami-ku, Kumamoto",熊本市,南区
43105,43,"Kita-ku, Kumamoto",熊本市,北区
43202,43,Yatsushiro,八代市,
43203,43,"Hitoyoshi, Kumamoto",人吉市,
43204,43,"Arao, Kumamoto",荒尾市,
43205,43,"Minamata, Kumamoto",水俣市,
43206,43,"Tamana, Kumamoto",玉名市,
43208,43,"Yamaga, Kumamoto",山鹿市,
43210,43,"Kikuchi, Kumamoto",菊池市,
43211,43,"Uto, Kumamoto",宇土市,
43212,43,Kami-Amakusa,上天草市,
43213,43,"Uki, Kumamoto",宇城市,
43214,43,"Aso, Kumamoto",阿蘇市,
43215,43,"Amakusa, Kumamoto",天草市,
43216,43,"Kōshi, Kumamoto",合志市,
43348,43,"Misato, Kumamoto",美里町,
43364,43,"Gyokutō, Kumamoto",玉東町,
43367,43,"Nankan, Kumamoto",南関町,
43368,43,"Nagasu, Kumamoto",長洲町,
43369,43,"Nagomi, Kumamoto",和水町,
43403,43,"Ōzu, Kumamoto",大津町,
43404,43,"Kikuyō, Kumamoto",菊陽町,
43423,43,"Minamioguni, Kumamoto",南小国町,
43424,43,"Oguni, Kumamoto",小国町,
43425,43,"Ubuyama, Kumamoto",産山村,
43428,43,"Takamori, Kumamoto",高森町,
43432,43,"Nishihara, Kumamoto",西原村,
43433,43,"Minamiaso, Kumamoto",南阿蘇村,
43441,43,"Mifune, Kumamoto",御船町,
43442,43,"Kashima, Kumamoto",嘉島町,
43443,43,"Mashiki, Kumamoto",益城町,
43444,43,"Kōsa, Kumamoto",甲佐町,
43447,43,"Yamato, Kumamoto",山都町,
43468,43,"Hikawa, Kumamoto",氷川町,
43482,43,"Ashikita, Kumamoto",芦北町,
43484,43,"Tsunagi, Kumamoto",津奈木町,
43501,43,"Nishiki, Kumamoto",錦町,
43505,43,"Taragi, Kumamoto",多良木町,
43506,43,"Yunomae, Kumamoto",湯前町,
43507,43,"Mizukami, Kumamoto",水上村,
43510,43,"Sagara, Kumamoto",相良村,
43511,43,"Itsuki, Kumamoto",五木村,
43512,43,"Yamae, Kumamoto",山江村,
43513,43,"Kuma, Kumamoto",球磨村,
43514,43,"Asagiri, Kumamoto",あさぎり町,
43531,43,"Reihoku, Kumamoto",苓北町,
44201,44,Ōita (city),大分市,
44202,44,Beppu,別府市,
44203,44,"Nakatsu, Ōita",中津市,
44204,44,"Hita, Ōita",日田市,
44205,44,"Saiki, Ōita",佐伯市,
44206,44,"Usuki, Ōita",臼杵市,
44207,44,"Tsukumi, Ōita",津久見市,
44208,44,"Taketa, Ōita",竹田市,
44209,44,"Bungotakada, Ōita",豊後高田市,
44210,44,"Kitsuki, Ōita",杵築市,
44211,44,"Usa, Ōita",宇佐市,
44212,44,Bungo-Ōno,豊後大野市,
44213,44,Yufu,由布市,
44214,44,Kunisaki,国東市,
44322,44,"Himeshima, Ōita",姫島村,
44341,44,Hiji,日出町,
44461,44,"Kokonoe, Ōita",九重町,
44462,44,"Kusu, Ōita",玖珠町,
45201,45,Miyazaki (city),宮崎市,
45202,45,Miyakonojō,都城市,
45203,45,Nobeoka,延岡市,
45204,45,"Nichinan, Miyazaki",日南市,
45205,45,"Kobayashi, Miyazaki",小林市,
45206,45,"Hyūga, Miyazaki",日向市,
45207,45,"Kushima, Miyazaki",串間市,
45208,45,"Saito, Miyazaki",西都市,
45209,45,"Ebino, Miyazaki",えびの市,
45341,45,"Mimata, Miyazaki",三股町,
45361,45,"Takaharu, Miyazaki",高原町,
45382,45,"Kunitomi, Miyazaki",国富町,
45383,45,"Aya, Miyazaki",綾町,
45401,45,"Takanabe, Miyazaki",高鍋町,
45402,45,"Shintomi, Miyazaki",新富町,
